n,url,label,description
285,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32415&level=0","鵝是很好菈畢竟很特別很少有學校有湖還有鵝而且深受大家的喜愛，但我覺得討喜的事物並不能代表整個學校，既然是百年校慶，應該要放具有歷史意義的東西，或是中興大學有競爭力的地方，鵝的話就比較沒有百年歷史的感覺，如果鵝哪天突然意外不見了那怎麼辦，又或是其他大學哪天突然也出現鵝，那就不能成為中興的代表了吧。4107033002 邱舒莛",""
286,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32416&level=0","我認為儘管鵝所給人的意象是很好的，但好像不太能代表興大這一百年來的歷史，需要的是更能喚起創校初衷的事物，例如興大是以農立校，那就可以以稻作為主題來進行其他相關的延伸，闡述了一種不忘初衷並且欣欣向榮的意象，才能較好的體現出興大優良的傳統，並且持續傳承迎接下一個一百年。4104030303",""
287,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32420&level=0","中興鵝其實並不是大家都知道，也許身為中興大學學生的我們對中興鵝已經非常熟悉，但如果你問其他校的學生或是老師，我想會把中興大學和鵝串聯在一起的應該少之又少，但我覺的我們可以透過一些宣傳，讓更多人知道有中興鵝的存在，也可以透過FB ig來用個粉絲頁，等一段時間大家都熟悉中興鵝，到那時在用牠來宣傳中興大學也許會更合適(4106037014)",""
288,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32422&level=0","中興湖的天鵝都已消失，只剩白鵝，就算以白鵝為意象，也無法完全能夠代表中興大學實質意義，中興大學以農立校，雖然傳統，但卻樸實真誠，如果將重點聚焦在中部最頂尖國立大學，中部曙光，帶領中部為整個國家的進步一同進一份心一同努力邁進，或許是不錯的方式。4104043041",""
289,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32423&level=0","4106032017我覺得天鵝這個意象，常出現在公園或是英國的形象裡，因此，我不認為天鵝若出現在廣告，能夠讓在台北車站看到廣告的民眾會在第一時間聯想到中興大學，再加上天鵝若出現在廣告，更會讓人聯想到健康無過度生長激素的畜產品或是加工食品的廣告，而不像是慶祝一間大學百年校慶的象徵物。",""
290,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32426&level=0","我認為我們中興大學是以農立校，在歷經多年經驗後，順應潮流及學生需求發展出了多樣的學術單位，成為一所綜合型大學，這是我們的發展脈絡。然而若只將鵝考慮進去，雖然有趣又具某種程度上的代表性，但卻無法展現興大其他優良特色。我認為可以以簡單的畫畫出我們在人們生活中可以做哪些事情，為社會創造多少價值。4107031007",""
291,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32427&level=0","我覺得除了鵝之外，能代表中興創校「百年」的logo，還有常常聽到「以農立校」的農學院。位於中興湖的天鵝在中興非常出名，不僅是點綴了湖畔的風光和生態，還有那漂亮的身軀，潔白的顏色，並由我們專人餵食的保育人員在照顧，所以若要以此當作學校招牌或作為logo，並未不妥；但若以校園風格，學術領域的襯托上，農學院絕對是代表中興的第一選擇，中興在農學領域上的成就和深根性，絕對是在台灣農業上有目共睹的，身為隸屬農學院的一分子，我當然支持百年校風的招牌，由農學院做代表。 4106032014 園藝二",""
292,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32450&level=0","我認為天鵝並不足以代表中興大學(中興又不是養鵝聞名的)，其他大學校園裡應該也有鵝吧，況且中興湖鵝的數量已減少許多，因此我認為應該有更適合代表中興大學的事物，也許可將''以農立校''作為賣點，畢竟這是事實，以農場、林場、園藝作為主題，我想更能凸顯我們的特色，讓人留下深刻的印象。4104043047",""
293,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32455&level=0","我覺得可以像是大學T一樣讓大家投稿自己設計的作品，讓全校去對天鵝與其他人設計的作品做比較和投票，並對得到第一名的作品給予獎勵，有投票的人可以抽獎，雖然此方法較消極，但是應該會吸引許多人來投票，才可以知道大多數人認為什麼樣的設計較適合當百年校慶的象徵。(4105054049)",""
294,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32503&level=0","我認為要吸引別人的注意，一個具體的存在是必須的，我覺得中興湖的鵝很符合這個條件，中興湖有沒有鵝根本不重要，重要的是可以讓大家看到鵝就能聯想到中興大學，變成一個吉祥物的概念，而且鵝的形象塑造跟後續的宣傳推廣相對容易，記憶點也比較容易製造，所以我覺得用鵝是個不錯的點子。4104023005",""
295,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32505&level=0","我認為天鵝並不是本校的特色，首先，中興湖裡的天鵝早就消失無蹤只有鵝而已，其次，個人在本校幾年間也沒聽過關於天鵝的故事，最後，其實很多學校也都有湖有天鵝，所以拿大家也有但我們早就沒有的天鵝作象徵有點奇怪。話雖如此，我卻也想不出什麼作代表，台大有椰林大道，成大有榕樹，蕙孫林場的旭日照確實是不錯的選擇，不過我並不清楚其他學校的狀況，不知道會不會跟別校的林場照撞車。4104062125",""
296,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32506&level=0","既然現在學校已經沒有有天鵝了，那以天鵝作為代表又還有什麼意義呢？況且中興大學雖然是以農立校，但現在早已不只有農學院而已了，不如讓全校都來參與選擇，在多加宣傳後，讓大家投稿代表圖示或者文字，然後再讓全校學生及教職員來投票決定，這樣一來也不太容易會出現一些莫名其妙的東西，最後選出來當代表的也會比某些人一廂情願的東西來的好吧。(4105021004)",""
297,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32510&level=0","中興大學是一間大學，不是養鵝場，我們根本沒有理由把鵝做為白年立校的象徵，況且中興大學自詡以農立校，而非以牧立校，農和牧本不同行業，這就像我們不能給水稻喂飼料，把鵝種在田裡面一樣，是非常基礎的道理，不應將其混淆，顛倒是非。4107061014",""
298,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32512&level=0","把出現在中興湖的天鵝拿來當成一種象征，我覺得是可行的，畢竟中興的天鵝是出了名的，大家提起中興大學就會想到天鵝，雖然此時此刻天鵝在中興湖附近徘徊已經成為了過往，但是天鵝已經成為了代表性的存在，除了大學的刻板印象外，也讓天鵝出現的地方成為了一個景點.（4106021035）",""
299,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32519&level=0","4104064049As long as it complies with the objects and views of the our institute, it doesn't matter if its swan or anything else, symbol should only carry a meaningful texture in it and sharpens our institution's contribution to society",""
300,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32520&level=0","中興的象徵物除了天鵝以外，其實還可以用其他來代表，中興當初是以農立校，而天鵝只是其中一段時間的代表，而學校可以在強項農業方面，尋找另一個貼近現在的象徵物，這樣才會比較符合大家的想法，為新的象徵物加添色彩。4104064025",""
301,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32528&level=0","4106052049首先，中興湖已經很久沒有天鵝了，而我進大學後到現在，也沒有聽說過有關中興湖天鵝的事蹟，也許這是中興大學曾經的代表，但是我認為現在並不是如此，而且百年校慶應該要找出更具代表性的事物，才能讓大家更可以了解到中興大學。",""
302,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32531&level=0","以天鵝作為中興大學百年校慶的代表，我個人覺得不甚妥，因為許多大學湖中也有天鵝，況且天鵝近年來在中興越來越少，也沒有特殊事蹟或故事是家喻戶曉的，因此天鵝與中興大學似乎沒有太大的關聯性，也會讓民眾有種不知所云，反而無法藉由天鵝強調中興大學的特色和其輝煌歷史。4106013013",""
303,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32532&level=0","4106052150中興百年校慶的標誌應該不能用天鵝來代表，因為去中興湖走走逛逛後會發現天鵝根本不是代表性的東西了，鴨子還比較讓人印象深刻(甚至是夜鷺)，之前的天鵝管理照顧不當已經不復存在，那麼拿天鵝當標誌是否太過牽強，或許可以用其他東西例如中興湖或是農學院的東西來做代表(微生物菌種等等的東西也不錯)",""
304,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32534&level=0","鵝的消失卻會讓之後的新學生不知道鵝對於中興大學的意義，所以我認為雖然鵝對於現在正在就讀中興的所有人雖然具有代表興大的特色，但是我比較希望能夠積極照顧維護鵝，才能讓鵝在興大的代表性被強化 4106032037",""
305,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32539&level=0","小時候我去中興湖的時候，都有很多鵝在那邊可以一起玩，現在因為一些原因，所以鵝都不見了，中興湖沒有鵝之後，還有什麼可以來代表呢？用鵝來當我們百年校慶的象徵，是非常合理且具有意義的，希望學校之後可以趕快擬訂計畫，把鵝再帶回中興湖，不要再因為一些奇怪的原因，鵝莫名其妙就不見了。4105054134 曾敬允",""
306,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32543&level=0","我覺得鵝好啊，雖然非本校人可能不知道，但農學院到處都有，鵝可不是每個學校都在日常可見的吧。如果你說進學校前根本不知道有鵝的存在，那你又知道中央或台大清大有什麼特色嗎？本來就是進來一個學校後才可以更瞭解該校的特色吧，既然這特色還不夠廣為人知，那就把握機會推廣出去啊，以農立校只是個起源，拿來當特色，我是覺得全台又不是中興的農院最好，拿什麼跟人家比，當然要拿其他學校沒有的東西啊。4106021051",""
307,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32659&level=0","我認為天鵝並不是中興的代表，雖然中興湖有鵝，但很多地方也都有，因此我們應該找更加代表我們學校的東西，像是我們以農立校，就可以找跟農有關的東西，像是森林之類的，我覺得都是更加可以代表我們學校的，不過天鵝其實也不錯啦。4107061106",""
308,"zhong-you-ying-xing-jian-di-san-tian-ran-qi-jie-shou-zhan-yu-guan-tang-di-qu?partial=32073&level=0","2016總統大選，人民支持蔡英文擔任總統以及其政見，提出2025年非核家園政策:再生能源占比達 20％、天然氣 50 ％、燃煤 30％的發電結構，且能穩定供電。 目前具體內容有：(1)短期：傳統火力電廠汰舊換新為高效率機組如期商轉；火力機組現況及歲修調度排程總體檢等措施。  (2)長期：提升能源使用效率，抑低電力需求年均成長率至1.0%；擴大再生能源發展於114年達發電量20%；儘速完成「第三天然氣接收站」，增建天然氣卸收及輸儲設備，擴大天然氣使用。",""
309,"zhong-you-ying-xing-jian-di-san-tian-ran-qi-jie-shou-zhan-yu-guan-tang-di-qu?partial=32081&level=0","觀塘地區有獨特的藻礁生態系",""
310,"dong-nan-ya-xing-qi-tian-xiang-yi-gong-shou-fei?partial=28966&level=0","但是移工已經付出了他們的故事來換取參加活動的資格，不需要再另外付錢",""
311,"dong-nan-ya-xing-qi-tian-xiang-yi-gong-shou-fei?partial=28967&level=0","但具體來說，活動參加者是來體驗移工文化，不論如何都需要移工的參與，我們才能夠讓台灣人有更深入了解、認識的經驗。我們是有求於移工的，沒有付移工出席費已經很不好了！",""
312,"dong-nan-ya-xing-qi-tian-xiang-yi-gong-shou-fei?partial=28968&level=0","所以我們應該要討論為什麼一個具有經濟能力、手拿 iPhone 的移工，還不需要繳費呢？難道是變相的歧視他們，覺得他們是一定的弱勢嗎？",""
313,"dong-nan-ya-xing-qi-tian-xiang-yi-gong-shou-fei?partial=28973&level=0","移工相當於被邀請來的講師，他們的故事有價值",""
314,"jia-qiang-ying-wen-shi-zi-zui-zhong-yao?partial=33457&level=0","英語老師的專業度，是影響學生在學校學習英最重要的因素。",""
315,"ke-kai-fang-yuan-zhu-min-shou-lie?partial=32077&level=0","花蓮秀林鄉開放的狩獵名單內包含瀕危的穿山甲，開放狩獵會造成瀕危物種族群量下降，甚至滅絕",""
316,"ke-kai-fang-yuan-zhu-min-shou-lie?partial=32079&level=0","傳統狩獵已逐漸「觀光」化，並非符合原有的祭儀",""
317,"ke-kai-fang-yuan-zhu-min-shou-lie?partial=32080&level=0","申請法規繁瑣應該先檢討內容",""
318,"liang-han-hui-tan-jiang-wei-dong-ya-qing-shi-dai-lai-he-ping?partial=30355&level=0","如果北韓因這次和談而走向改革開放，在民主思潮的流入下，金氏政權的正當性就會受到挑戰，這給北韓是否會遵從談判內容一個未知數。4106033131",""
319,"liang-han-hui-tan-jiang-wei-dong-ya-qing-shi-dai-lai-he-ping?partial=30356&level=0","我認為兩韓會談表面上是和平的，但是私底下的心機應該是不小的，文在寅雖然促成金正恩和川普可能會在未來相會，但又怕橫生枝節讓他的美意告吹，而且之前川普在聯合國大會演說，就說基於保衛美國將會「毀滅」北韓，那他們見面真正的動機是什麼?值得讓人們省思。金正恩在會談之前和之後的態度有很大的轉變，讓我懷疑北韓的羊皮會披多久，也不禁懷疑北韓真正的意圖，我覺得這應該會為東亞日後帶來威脅。4106037019",""
320,"liang-han-hui-tan-jiang-wei-dong-ya-qing-shi-dai-lai-he-ping?partial=30360&level=0","朝韓停戰協議的簽署雙方是中朝兩國和美國，沒有韓國。中國外交部部長王毅昨日和金正恩舉行了會談。總之金文會是有積極意義的，但接下來局勢的發展就會因為中美兩國角力，以及日俄兩國的影響而變得撲朔迷離。",""
321,"liang-han-hui-tan-jiang-wei-dong-ya-qing-shi-dai-lai-he-ping?partial=30361&level=0","對於東亞的其他國家，與北韓之間的關係尚未有任何進展，兩韓會談所改變的關係，對於東亞的其他國家(中國、日本、台灣中華民國等)，勢必造成影響，北韓與南和建立好的關係，但對於其他國家(例如日本)態度不明確，且金正恩會不會另有計畫，無從得知，會不會有更大的計謀?4104043041",""
